order_id,date,region,product,channel,quantity,unit_price,discount_pct,customer_id,revenue
ORD-005051,2022-03-04 21:00:00,South,Widget-B,Retail,30.0,833.4,0.141,CUST-0784,21476.72
ORD-005052,2023-02-06 02:00:00,East,Widget-A,Direct,35.0,637.68,0.204,CUST-0271,17765.76
ORD-005053,2023-01-16 14:00:00,West,Service-Lite,Direct,36.0,771.14,0.322,CUST-0328,18821.99
ORD-005054,2022-01-21 15:00:00,West,Gadget-Y,Direct,38.0,733.49,0.181,CUST-0348,
ORD-005055,2023-01-12 00:00:00,West,Widget-A,Direct,29.0,267.58,0.196,CUST-0621,6238.9
ORD-005056,2023-01-30 17:00:00,West,Service-Lite,Retail,37.0,935.69,0.238,CUST-0108,26380.84
ORD-005057,2022-12-12 10:00:00,South,Service-Lite,Retail,3.0,647.2,0.17,CUST-0513,1611.53
ORD-005058,2022-04-17 05:00:00,Central,Service-Lite,Online,31.0,210.05,0.29,CUST-0242,4623.2
ORD-005059,2022-09-21 00:00:00,North,Widget-B,Retail,10.0,312.97,0.002,CUST-0707,3123.44
ORD-005060,2022-08-13 06:00:00,West,Bundle-1,Partner,20.0,537.71,0.193,CUST-0743,8678.64
ORD-005061,2022-09-16 09:00:00,North,Widget-B,Partner,38.0,883.0,0.369,CUST-0912,21172.57
ORD-005062,2022-09-14 20:00:00,West,Service-Pro,Online,6.0,798.78,0.246,CUST-0361,3613.68
ORD-005063,2022-09-24 08:00:00,North,Service-Pro,Direct,37.0,309.02,0.195,CUST-0113,9204.16
ORD-005064,2022-08-03 04:00:00,South,Widget-B,Online,13.0,691.59,0.309,CUST-0232,6212.55
ORD-005065,2022-10-15 16:00:00,South,Gadget-Y,Online,37.0,11.63,0.157,CUST-0223,362.75
ORD-005066,2022-08-08 10:00:00,West,Widget-A,Partner,38.0,339.3,0.187,CUST-0004,10482.33
ORD-005067,2022-01-07 20:00:00,North,Gadget-Y,Online,1.0,841.19,0.078,CUST-0586,775.58
ORD-005068,2022-01-15 16:00:00,South,Service-Lite,Direct,12.0,159.68,0.05,CUST-0658,1820.35
ORD-005069,2023-02-04 04:00:00,South,Gadget-X,Online,40.0,359.85,0.01,CUST-0357,14250.06
ORD-005070,2023-01-14 20:00:00,West,Service-Pro,Online,17.0,11.02,0.293,CUST-0285,132.45
ORD-005071,2022-09-02 00:00:00,Central,Bundle-2,Direct,22.0,32.89,0.187,CUST-0558,588.27
ORD-005072,2022-03-14 17:00:00,West,Widget-B,Retail,1.0,154.55,0.376,CUST-0153,96.44
ORD-005073,2022-11-22 14:00:00,East,Gadget-X,Partner,34.0,110.83,0.071,CUST-0783,3500.68
ORD-005074,2022-03-01 16:00:00,South,Widget-A,Partner,5.0,494.82,0.098,CUST-0234,2231.64
ORD-005075,2022-06-07 04:00:00,Central,Service-Pro,Online,14.0,900.99,0.255,CUST-0699,9397.33
ORD-005076,2022-05-18 10:00:00,North,Widget-B,Partner,24.0,93.79,0.022,CUST-0674,2201.44
ORD-005077,2022-01-06 03:00:00,North,Bundle-1,Partner,38.0,871.13,0.201,CUST-0766,26449.25
ORD-005078,2022-12-03 06:00:00,South,Gadget-X,Online,25.0,671.47,0.049,CUST-0536,15964.2
ORD-005079,2022-08-01 09:00:00,South,Service-Lite,Direct,49.0,177.2,0.065,CUST-0162,8118.42
ORD-005080,2022-05-12 18:00:00,East,Widget-B,Direct,26.0,296.83,0.205,CUST-0043,6135.48
ORD-005081,2022-07-31 07:00:00,Central,Gadget-X,Direct,13.0,202.23,0.228,CUST-0031,2029.58
ORD-005082,2022-01-01 00:00:00,West,Widget-B,Online,10.0,791.4,0.085,CUST-0139,7241.31
ORD-005083,2022-07-02 01:00:00,South,Service-Pro,Online,39.0,727.84,0.108,CUST-0871,25320.1
ORD-005084,2022-08-05 11:00:00,South,Widget-A,Direct,23.0,311.36,0.114,CUST-0108,6344.89
ORD-005085,2022-05-22 13:00:00,West,Widget-A,Retail,30.0,63.78,0.057,CUST-0452,1804.34
ORD-005086,2022-12-12 23:00:00,South,Service-Pro,Partner,19.0,177.04,0.386,CUST-0487,
ORD-005087,2022-04-15 02:00:00,Central,Service-Pro,Retail,14.0,633.57,0.277,CUST-0636,6413.0
ORD-005088,2022-02-27 10:00:00,East,Gadget-X,Online,30.0,99.46,0.044,CUST-0122,2852.51
ORD-005089,2022-08-08 19:00:00,East,Gadget-Y,Partner,15.0,541.09,0.143,CUST-0073,6955.71
ORD-005090,2023-01-05 16:00:00,Central,Gadget-Y,Online,49.0,616.79,0.069,CUST-0845,28137.34
ORD-005091,2022-06-06 08:00:00,South,Bundle-1,Online,36.0,690.87,0.094,CUST-0708,22533.42
ORD-005092,2022-01-20 10:00:00,East,Gadget-Y,Partner,41.0,134.09,0.376,CUST-0609,3430.56
ORD-005093,2023-02-09 03:00:00,East,Bundle-1,Online,14.0,465.1,0.055,CUST-0102,6153.27
ORD-005094,2022-07-05 02:00:00,South,Widget-B,Online,2.0,468.75,0.352,CUST-0705,607.5
ORD-005095,2022-03-14 01:00:00,North,Widget-B,Direct,3.0,836.92,0.337,CUST-0787,1664.63
ORD-005096,2022-09-14 12:00:00,South,Gadget-Y,Partner,43.0,474.02,0.297,CUST-0845,14329.15
ORD-005097,2022-05-14 04:00:00,North,Widget-A,Partner,43.0,412.72,0.199,CUST-0061,14215.31
ORD-005098,2023-01-26 17:00:00,West,Service-Lite,Online,34.0,132.22,0.103,CUST-0564,4032.45
ORD-005099,2022-05-03 11:00:00,North,Gadget-Y,Online,29.0,697.51,0.332,CUST-0084,13512.16
ORD-005100,2022-08-18 05:00:00,South,Gadget-X,Retail,11.0,623.58,0.334,CUST-0335,4568.35
ORD-005101,2022-08-15 09:00:00,Central,Service-Pro,Retail,38.0,719.77,0.21,CUST-0343,21607.5
ORD-005102,2022-04-12 00:00:00,East,Widget-A,Retail,26.0,659.71,0.019,CUST-0137,16826.56
ORD-005103,2022-07-28 00:00:00,West,Gadget-Y,Online,30.0,876.52,0.077,CUST-0212,24270.84
ORD-005104,2022-02-15 10:00:00,West,Bundle-2,Direct,2.0,878.56,0.022,CUST-0934,1718.46
ORD-005105,2022-09-26 05:00:00,South,Service-Lite,Retail,26.0,314.6,0.072,CUST-0984,7590.67
ORD-005106,2022-11-12 23:00:00,West,Service-Pro,Direct,34.0,190.58,0.203,CUST-0517,5164.34
ORD-005107,2023-01-31 20:00:00,South,Service-Pro,Retail,38.0,927.2,0.342,CUST-0451,23183.71
ORD-005108,2022-05-16 17:00:00,West,Gadget-Y,Retail,8.0,715.9,0.261,CUST-0973,4232.4
ORD-005109,2022-04-29 20:00:00,West,Bundle-2,Online,2.0,971.26,0.24,CUST-0469,1476.32
ORD-005110,2022-08-17 16:00:00,Central,Bundle-2,Partner,42.0,501.98,0.299,CUST-0433,14779.3
ORD-005111,2022-10-16 15:00:00,Central,Gadget-Y,Online,16.0,962.61,0.256,CUST-0047,11458.91
ORD-005112,2023-02-18 12:00:00,North,Bundle-2,Partner,24.0,131.48,0.177,CUST-0142,2596.99
ORD-005113,2022-01-11 10:00:00,South,Widget-A,Direct,31.0,594.45,0.326,CUST-0491,12420.44
ORD-005114,2022-04-10 07:00:00,East,Gadget-X,Retail,25.0,501.76,0.124,CUST-0315,10988.54
ORD-005115,2022-04-20 07:00:00,South,Gadget-X,Direct,47.0,12.61,0.371,CUST-0064,372.79
ORD-005116,2022-04-17 09:00:00,West,Service-Lite,Partner,42.0,200.96,0.046,CUST-0732,8052.07
ORD-005117,2022-07-13 05:00:00,Central,Service-Pro,Online,20.0,161.93,0.255,CUST-0628,2412.76
ORD-005118,2022-12-30 17:00:00,South,Gadget-Y,Online,10.0,70.19,0.2,CUST-0061,561.52
ORD-005119,2022-01-13 21:00:00,Central,Gadget-X,Partner,48.0,948.66,0.17,CUST-0981,37794.61
ORD-005120,2022-12-06 22:00:00,Central,Service-Pro,Partner,35.0,965.7,0.172,CUST-0252,27985.99
ORD-005121,2022-09-15 08:00:00,Central,Gadget-X,Online,38.0,892.82,0.017,CUST-0330,33350.4
ORD-005122,2022-09-14 07:00:00,North,Gadget-Y,Partner,23.0,988.98,0.301,CUST-0175,15899.83
ORD-005123,2022-10-10 15:00:00,South,Gadget-X,Direct,24.0,832.35,0.141,CUST-0808,17159.73
ORD-005124,2022-02-18 02:00:00,North,Bundle-2,Online,9.0,932.85,0.191,CUST-0953,6792.08
ORD-005125,2022-11-08 03:00:00,North,Service-Lite,Direct,22.0,205.64,0.339,CUST-0965,2990.42
ORD-005126,2022-04-14 09:00:00,North,Widget-B,Partner,27.0,264.31,0.231,CUST-0098,5487.87
ORD-005127,2022-08-04 05:00:00,East,Bundle-2,Partner,7.0,863.44,0.341,CUST-0967,3983.05
ORD-005128,2022-10-10 00:00:00,North,Service-Lite,Online,32.0,484.66,0.055,CUST-0056,14656.12
ORD-005129,2022-09-09 15:00:00,South,Gadget-X,Partner,31.0,719.79,0.113,CUST-0746,19792.07
ORD-005130,2022-05-15 15:00:00,Central,Service-Pro,Retail,42.0,566.28,0.091,CUST-0655,21619.44
ORD-005131,2022-06-15 00:00:00,Central,Widget-B,Retail,3.0,312.57,0.355,CUST-0870,604.82
ORD-005132,2022-07-18 13:00:00,Central,Widget-A,Direct,12.0,291.98,0.313,CUST-0534,2407.08
ORD-005133,2022-01-18 04:00:00,North,Gadget-Y,Online,22.0,750.69,0.334,CUST-0352,10999.11
ORD-005134,2022-10-30 12:00:00,West,Bundle-1,Online,44.0,536.76,0.227,CUST-0660,18256.28
ORD-005135,2022-02-11 15:00:00,West,Gadget-X,Retail,12.0,365.78,0.088,CUST-0584,4003.1
ORD-005136,2022-07-11 01:00:00,North,Gadget-Y,Partner,48.0,620.86,0.151,CUST-0183,25301.29
ORD-005137,2022-09-30 21:00:00,Central,Bundle-2,Online,47.0,425.73,0.22,CUST-0663,15607.26
ORD-005138,2022-02-03 11:00:00,East,Bundle-2,Direct,5.0,480.31,0.008,CUST-0688,2382.34
ORD-005139,2023-02-19 19:00:00,Central,Gadget-Y,Partner,18.0,681.12,0.256,CUST-0218,
ORD-005140,2022-06-07 04:00:00,North,Widget-A,Direct,13.0,463.38,0.342,CUST-0635,3963.75
ORD-005141,2022-01-07 14:00:00,West,Service-Lite,Retail,24.0,950.43,0.13,CUST-0314,19844.98
ORD-005142,2022-10-02 10:00:00,North,Service-Lite,Online,46.0,490.33,0.272,CUST-0527,16420.17
ORD-005143,2022-08-21 07:00:00,Central,Bundle-2,Online,19.0,962.19,0.193,CUST-0362,14753.26
ORD-005144,2022-09-24 19:00:00,West,Bundle-2,Partner,33.0,849.2,0.002,CUST-0665,27967.55
ORD-005145,2022-11-09 22:00:00,North,Service-Lite,Partner,7.0,892.01,0.114,CUST-0066,5532.25
ORD-005146,2022-07-18 04:00:00,South,Widget-A,Partner,28.0,765.63,0.211,CUST-0194,16914.3
ORD-005147,2022-12-11 11:00:00,South,Widget-B,Direct,18.0,608.47,0.29,CUST-0457,7776.25
ORD-005148,2022-06-04 05:00:00,North,Service-Lite,Direct,45.0,537.33,0.161,CUST-0674,20286.89
ORD-005149,2022-08-16 04:00:00,North,Service-Pro,Partner,39.0,556.13,0.074,CUST-0783,20084.08
ORD-005150,2022-03-08 01:00:00,Central,Gadget-Y,Online,11.0,209.43,0.024,CUST-0189,2248.44
ORD-005151,2022-09-16 07:00:00,Central,Gadget-Y,Partner,31.0,222.24,0.286,CUST-0650,4919.06
ORD-005152,2022-04-19 23:00:00,East,Service-Lite,Direct,17.0,43.81,0.146,CUST-0987,636.03
ORD-005153,2022-10-18 07:00:00,Central,Gadget-Y,Direct,22.0,748.09,0.259,CUST-0625,12195.36
ORD-005154,2022-11-30 18:00:00,West,Widget-B,Direct,23.0,133.6,0.089,CUST-0052,2799.32
ORD-005155,2022-12-24 21:00:00,North,Bundle-2,Online,41.0,586.32,0.302,CUST-0606,16779.31
ORD-005156,2023-01-23 02:00:00,West,Gadget-X,Retail,15.0,146.53,0.138,CUST-0379,1894.63
ORD-005157,2022-02-20 22:00:00,North,Gadget-X,Partner,1.0,75.87,0.021,CUST-0023,74.28
ORD-005158,2022-02-27 11:00:00,Central,Widget-A,Online,10.0,538.25,0.204,CUST-0412,4284.47
ORD-005159,2023-01-21 21:00:00,South,Gadget-Y,Retail,41.0,874.35,0.293,CUST-0004,25344.78
ORD-005160,2022-06-08 16:00:00,North,Bundle-2,Online,15.0,362.44,0.373,CUST-0117,3408.75
ORD-005161,2022-01-11 20:00:00,South,Widget-B,Online,3.0,920.03,0.388,CUST-0169,1689.18
ORD-005162,2022-04-30 13:00:00,West,Widget-B,Online,20.0,20.19,0.183,CUST-0225,329.9
ORD-005163,2022-12-15 09:00:00,Central,Widget-B,Direct,43.0,471.07,0.245,CUST-0913,15293.29
ORD-005164,2022-05-28 21:00:00,East,Widget-A,Direct,43.0,155.29,0.223,CUST-0248,5188.39
ORD-005165,2022-02-01 23:00:00,North,Service-Pro,Retail,47.0,322.61,0.213,CUST-0857,11933.02
ORD-005166,2022-10-28 21:00:00,Central,Gadget-X,Online,34.0,33.48,0.046,CUST-0165,1085.96
ORD-005167,2022-03-23 02:00:00,West,Bundle-1,Retail,41.0,44.98,0.268,CUST-0577,1349.94
ORD-005168,2022-05-28 00:00:00,East,Gadget-Y,Retail,38.0,715.68,0.386,CUST-0332,16698.25
ORD-005169,2022-01-02 14:00:00,East,Service-Lite,Online,1.0,657.98,0.051,CUST-0386,624.42
ORD-005170,2022-09-08 19:00:00,Central,Widget-A,Partner,21.0,216.24,0.125,CUST-0520,
ORD-005171,2022-07-05 12:00:00,South,Gadget-X,Direct,26.0,902.13,0.031,CUST-0963,22728.26
ORD-005172,2022-12-28 06:00:00,North,Gadget-Y,Direct,23.0,691.09,0.161,CUST-0693,13335.96
ORD-005173,2022-05-20 07:00:00,North,Widget-A,Direct,41.0,342.8,0.193,CUST-0066,11342.22
ORD-005174,2022-03-27 06:00:00,West,Gadget-Y,Direct,49.0,413.57,0.143,CUST-0931,17367.05
ORD-005175,2022-03-11 03:00:00,Central,Gadget-Y,Online,27.0,299.62,0.191,CUST-0098,6544.6
ORD-005176,2022-03-25 09:00:00,West,Gadget-Y,Partner,5.0,832.28,0.321,CUST-0472,2825.59
ORD-005177,2022-07-07 22:00:00,West,Service-Pro,Partner,18.0,499.01,0.086,CUST-0621,8209.71
ORD-005178,2022-02-06 07:00:00,South,Bundle-1,Online,10.0,143.94,0.303,CUST-0549,1003.26
ORD-005179,2022-06-17 15:00:00,East,Bundle-1,Online,24.0,209.69,0.317,CUST-0547,3437.24
ORD-005180,2022-12-23 02:00:00,North,Widget-A,Partner,12.0,303.6,0.232,CUST-0706,2797.98
ORD-005181,2022-11-16 20:00:00,South,Service-Lite,Partner,4.0,409.11,0.126,CUST-0981,1430.25
ORD-005182,2022-09-23 12:00:00,West,Bundle-2,Online,9.0,596.7,0.375,CUST-0220,3356.44
ORD-005183,2023-01-08 03:00:00,Central,Bundle-1,Retail,25.0,964.51,0.146,CUST-0802,20592.29
ORD-005184,2022-11-22 02:00:00,Central,Gadget-X,Online,7.0,269.3,0.02,CUST-0007,1847.4
ORD-005185,2022-09-29 21:00:00,Central,Bundle-1,Online,2.0,335.11,0.054,CUST-0938,634.03
ORD-005186,2022-12-26 14:00:00,North,Bundle-1,Partner,14.0,33.7,0.357,CUST-0397,303.37
ORD-005187,2022-02-21 20:00:00,Central,Gadget-X,Partner,32.0,378.82,0.06,CUST-0721,11394.91
ORD-005188,2022-12-07 22:00:00,South,Bundle-1,Direct,31.0,678.32,0.179,CUST-0253,17263.92
ORD-005189,2022-05-04 01:00:00,West,Service-Lite,Direct,20.0,963.42,0.277,CUST-0926,13931.05
ORD-005190,2022-11-02 10:00:00,Central,Bundle-1,Online,33.0,742.78,0.229,CUST-0528,
ORD-005191,2023-01-16 13:00:00,Central,Service-Lite,Retail,10.0,126.81,0.261,CUST-0687,937.13
ORD-005192,2022-07-26 16:00:00,West,Bundle-1,Direct,36.0,891.13,0.14,CUST-0225,27589.38
ORD-005193,2022-02-06 23:00:00,South,Bundle-2,Online,1.0,840.28,0.265,CUST-0526,617.61
ORD-005194,2022-06-04 06:00:00,East,Bundle-1,Direct,7.0,197.12,0.004,CUST-0762,1374.32
ORD-005195,2022-06-19 12:00:00,West,Gadget-Y,Direct,46.0,934.99,0.105,CUST-0580,38493.54
ORD-005196,2023-01-26 07:00:00,East,Service-Pro,Online,23.0,716.95,0.049,CUST-0174,15681.85
ORD-005197,2023-01-28 17:00:00,East,Service-Lite,Online,28.0,784.98,0.182,CUST-0901,17979.18
ORD-005198,2022-08-25 20:00:00,East,Bundle-1,Partner,20.0,464.54,0.058,CUST-0243,8751.93
ORD-005199,2023-02-01 02:00:00,East,Gadget-Y,Retail,32.0,208.67,0.219,CUST-0105,5215.08
ORD-005200,2022-07-01 18:00:00,North,Gadget-X,Direct,37.0,801.1,0.072,CUST-0634,
ORD-005201,2022-06-21 08:00:00,Central,Service-Lite,Partner,39.0,482.66,0.166,CUST-0565,15699.0
ORD-005202,2022-12-15 13:00:00,North,Bundle-2,Partner,13.0,967.75,0.03,CUST-0463,12203.33
ORD-005203,2022-10-06 01:00:00,Central,Bundle-2,Online,31.0,161.79,0.176,CUST-0392,4132.76
ORD-005204,2022-08-06 15:00:00,North,Widget-B,Retail,39.0,361.84,0.323,CUST-0014,9553.66
ORD-005205,2022-07-10 07:00:00,East,Bundle-2,Online,21.0,738.18,0.127,CUST-0663,13533.05
ORD-005206,2022-10-22 00:00:00,East,Bundle-1,Online,19.0,576.55,0.283,CUST-0216,7854.34
ORD-005207,2022-11-10 22:00:00,East,Widget-B,Online,31.0,438.93,0.17,CUST-0604,11293.67
ORD-005208,2022-07-24 09:00:00,East,Widget-A,Direct,29.0,704.58,0.094,CUST-0899,18512.13
ORD-005209,2022-01-14 03:00:00,Central,Widget-B,Online,13.0,736.01,0.121,CUST-0400,8410.39
ORD-005210,2022-02-12 10:00:00,North,Bundle-2,Partner,47.0,581.52,0.121,CUST-0567,24024.34
ORD-005211,2022-03-02 01:00:00,Central,Bundle-1,Partner,28.0,325.9,0.297,CUST-0689,6415.02
ORD-005212,2022-07-12 12:00:00,West,Service-Pro,Online,28.0,622.56,0.08,CUST-0582,16037.15
ORD-005213,2022-09-13 21:00:00,West,Service-Lite,Direct,11.0,549.78,0.391,CUST-0536,3682.98
ORD-005214,2022-12-01 21:00:00,North,Gadget-Y,Partner,34.0,799.67,0.275,CUST-0454,19711.87
ORD-005215,2022-04-07 21:00:00,North,Bundle-2,Online,45.0,656.91,0.16,CUST-0188,24831.2
ORD-005216,2022-11-24 17:00:00,South,Widget-B,Online,36.0,501.79,0.399,CUST-0671,10856.73
ORD-005217,2022-10-05 12:00:00,South,Gadget-X,Partner,25.0,28.51,0.086,CUST-0638,651.45
ORD-005218,2022-01-22 12:00:00,West,Widget-B,Partner,32.0,175.26,0.305,CUST-0416,3897.78
ORD-005219,2022-05-27 08:00:00,Central,Bundle-1,Retail,12.0,343.22,0.108,CUST-0027,3673.83
ORD-005220,2022-05-07 02:00:00,East,Service-Pro,Retail,3.0,605.35,0.217,CUST-0014,1421.97
ORD-005221,2023-01-05 10:00:00,West,Service-Lite,Online,32.0,794.43,0.022,CUST-0823,24862.48
ORD-005222,2023-01-19 19:00:00,North,Bundle-2,Online,9.0,960.34,0.339,CUST-0111,5713.06
ORD-005223,2022-12-08 08:00:00,West,Widget-B,Partner,5.0,603.8,0.146,CUST-0906,2578.23
ORD-005224,2022-08-09 00:00:00,North,Bundle-2,Retail,38.0,731.55,0.234,CUST-0056,21293.96
ORD-005225,2022-07-25 08:00:00,West,Widget-B,Retail,22.0,625.22,0.371,CUST-0078,8651.79
ORD-005226,2022-05-10 18:00:00,South,Bundle-1,Retail,42.0,435.96,0.012,CUST-0218,18090.6
ORD-005227,2022-11-19 00:00:00,East,Service-Lite,Partner,43.0,613.57,0.387,CUST-0257,16173.09
ORD-005228,2022-02-05 22:00:00,South,Bundle-1,Retail,7.0,406.66,0.21,CUST-0316,2248.83
ORD-005229,2022-04-23 23:00:00,East,Widget-B,Retail,38.0,459.09,0.312,CUST-0127,12002.45
ORD-005230,2022-02-26 08:00:00,Central,Bundle-2,Retail,17.0,911.88,0.189,CUST-0111,12572.09
ORD-005231,2022-07-25 22:00:00,Central,Bundle-1,Partner,35.0,568.21,0.326,CUST-0772,13404.07
ORD-005232,2022-05-05 21:00:00,South,Widget-A,Online,3.0,109.4,0.352,CUST-0929,
ORD-005233,2022-03-24 06:00:00,South,Service-Pro,Direct,24.0,528.52,0.153,CUST-0071,10743.75
ORD-005234,2022-06-06 20:00:00,East,Bundle-1,Partner,31.0,953.72,0.289,CUST-0616,21020.94
ORD-005235,2022-12-25 16:00:00,West,Gadget-Y,Online,22.0,109.03,0.399,CUST-0541,1441.59
ORD-005236,2022-08-21 12:00:00,North,Gadget-Y,Direct,28.0,971.47,0.303,CUST-0688,18959.21
ORD-005237,2022-12-09 22:00:00,West,Gadget-X,Direct,1.0,987.75,0.383,CUST-0388,609.44
ORD-005238,2023-01-16 19:00:00,Central,Service-Pro,Online,1.0,565.1,0.295,CUST-0226,398.4
ORD-005239,2023-01-11 21:00:00,Central,Bundle-2,Online,30.0,339.1,0.132,CUST-0751,8830.16
ORD-005240,2022-05-27 06:00:00,East,Service-Pro,Online,21.0,18.54,0.331,CUST-0648,260.47
ORD-005241,2023-01-01 14:00:00,South,Service-Lite,Online,29.0,25.34,0.267,CUST-0639,538.65
ORD-005242,2023-01-14 21:00:00,South,Bundle-1,Partner,18.0,394.2,0.013,CUST-0149,7003.36
ORD-005243,2023-02-04 19:00:00,West,Bundle-1,Online,1.0,785.23,0.069,CUST-0544,731.05
ORD-005244,2022-05-27 06:00:00,East,Gadget-Y,Retail,35.0,942.94,0.105,CUST-0928,29537.6
ORD-005245,2022-04-06 03:00:00,North,Bundle-1,Direct,7.0,163.22,0.297,CUST-0503,803.21
ORD-005246,2022-09-01 10:00:00,West,Gadget-X,Partner,39.0,492.87,0.319,CUST-0893,13090.13
ORD-005247,2023-01-24 06:00:00,North,Service-Pro,Partner,1.0,506.7,0.331,CUST-0775,338.98
ORD-005248,2023-01-11 06:00:00,Central,Gadget-X,Online,46.0,386.49,0.027,CUST-0384,17298.52
ORD-005249,2022-08-27 00:00:00,East,Bundle-2,Direct,13.0,544.55,0.029,CUST-0477,6873.85
ORD-005250,2022-03-04 04:00:00,South,Service-Lite,Online,44.0,925.76,0.12,CUST-0307,35845.43
ORD-005251,2022-06-26 00:00:00,North,Service-Pro,Partner,1.0,444.13,0.272,CUST-0420,323.33
ORD-005252,2022-10-25 13:00:00,North,Gadget-Y,Partner,23.0,146.39,0.337,CUST-0187,2232.3
ORD-005253,2022-08-22 11:00:00,Central,Service-Pro,Retail,21.0,668.79,0.348,CUST-0026,9157.07
ORD-005254,2022-05-24 22:00:00,East,Bundle-1,Direct,9.0,41.05,0.083,CUST-0732,338.79
ORD-005255,2022-05-23 18:00:00,Central,Gadget-X,Direct,24.0,940.7,0.307,CUST-0269,15645.72
ORD-005256,2022-01-25 21:00:00,Central,Bundle-1,Online,11.0,940.48,0.256,CUST-0895,7696.89
ORD-005257,2022-05-01 05:00:00,North,Gadget-X,Direct,22.0,101.21,0.371,CUST-0370,1400.54
ORD-005258,2022-10-06 21:00:00,South,Widget-B,Online,19.0,555.37,0.309,CUST-0647,7291.45
ORD-005259,2022-04-11 13:00:00,Central,Service-Lite,Direct,10.0,799.41,0.211,CUST-0579,6307.34
ORD-005260,2023-02-18 21:00:00,East,Service-Lite,Direct,39.0,469.92,0.313,CUST-0256,12590.57
ORD-005261,2022-02-04 08:00:00,East,Gadget-X,Partner,26.0,483.97,0.123,CUST-0673,11035.48
ORD-005262,2022-09-03 07:00:00,East,Service-Lite,Direct,42.0,970.49,0.314,CUST-0445,27961.76
ORD-005263,2022-07-26 21:00:00,West,Service-Lite,Direct,40.0,238.19,0.312,CUST-0962,6554.99
ORD-005264,2022-12-14 05:00:00,Central,Bundle-1,Partner,13.0,531.04,0.342,CUST-0381,4542.52
ORD-005265,2023-01-05 21:00:00,Central,Bundle-2,Online,15.0,123.81,0.097,CUST-0277,1677.01
ORD-005266,2022-08-15 10:00:00,West,Bundle-1,Retail,47.0,309.41,0.34,CUST-0022,9597.9
ORD-005267,2022-09-20 13:00:00,East,Gadget-Y,Direct,16.0,852.39,0.068,CUST-0544,12710.84
ORD-005268,2022-10-19 05:00:00,South,Widget-B,Online,5.0,719.27,0.309,CUST-0510,2485.08
ORD-005269,2022-08-06 01:00:00,North,Widget-A,Direct,27.0,615.87,0.372,CUST-0756,10442.69
ORD-005270,2022-03-19 00:00:00,,Service-Pro,Online,48.0,122.74,0.014,CUST-0175,5809.04
ORD-005271,2022-06-28 13:00:00,North,Service-Lite,Partner,12.0,852.18,0.25,CUST-0311,7669.62
ORD-005272,2022-04-11 15:00:00,West,Service-Lite,Partner,32.0,305.12,0.264,CUST-0238,7186.19
ORD-005273,2022-07-13 12:00:00,East,Widget-A,Online,17.0,539.62,0.326,CUST-0548,6182.97
ORD-005274,2022-09-14 07:00:00,West,Service-Lite,Retail,19.0,241.13,0.041,CUST-0275,4393.63
ORD-005275,2022-03-29 04:00:00,Central,Bundle-1,Online,23.0,525.52,0.364,CUST-0419,7687.31
ORD-005276,2022-04-14 22:00:00,East,Service-Lite,Retail,8.0,566.51,0.398,CUST-0928,2728.31
ORD-005277,2022-12-09 21:00:00,East,Service-Pro,Direct,19.0,347.05,0.269,CUST-0397,4820.18
ORD-005278,2022-06-07 09:00:00,East,Widget-A,Online,14.0,510.85,0.172,CUST-0973,5921.77
ORD-005279,2022-03-24 15:00:00,South,Gadget-Y,Direct,41.0,411.98,0.254,CUST-0063,12600.82
ORD-005280,2022-10-25 03:00:00,North,Service-Lite,Partner,12.0,700.51,0.022,CUST-0452,8221.19
ORD-005281,2022-10-26 14:00:00,North,Service-Pro,Partner,42.0,548.44,0.301,CUST-0025,16101.1
ORD-005282,2022-12-11 05:00:00,West,Service-Pro,Retail,1.0,879.29,0.028,CUST-0556,854.67
ORD-005283,2022-11-13 15:00:00,Central,Service-Pro,Direct,20.0,59.14,0.129,CUST-0296,1030.22
ORD-005284,2023-02-18 07:00:00,North,Service-Pro,Retail,14.0,36.36,0.056,CUST-0186,480.53
ORD-005285,2022-08-28 12:00:00,South,Gadget-X,Partner,22.0,196.65,0.29,CUST-0912,3071.67
ORD-005286,2022-04-30 12:00:00,West,Service-Pro,Online,38.0,127.38,0.238,CUST-0659,3688.42
ORD-005287,2022-12-26 13:00:00,West,Gadget-X,Direct,47.0,530.63,0.28,CUST-0193,17956.52
ORD-005288,2022-04-21 08:00:00,West,Gadget-Y,Partner,36.0,208.12,0.026,CUST-0710,7297.52
ORD-005289,2022-05-02 06:00:00,West,Gadget-Y,Online,25.0,25.88,0.148,CUST-0063,551.24
ORD-005290,2022-12-12 04:00:00,North,Service-Lite,Partner,26.0,289.79,0.162,CUST-0515,6313.94
ORD-005291,2023-01-03 08:00:00,South,Bundle-2,Online,49.0,514.1,0.241,CUST-0620,19119.89
ORD-005292,2022-05-22 09:00:00,East,Service-Lite,Retail,49.0,717.1,0.041,CUST-0138,33697.25
ORD-005293,2022-10-31 22:00:00,North,Widget-B,Partner,38.0,444.0,0.259,CUST-0958,12502.15
ORD-005294,2023-01-20 07:00:00,South,Service-Lite,Direct,9.0,963.08,0.158,CUST-0088,7298.22
ORD-005295,2022-11-29 19:00:00,South,Gadget-X,Retail,13.0,207.45,0.362,CUST-0058,1720.59
ORD-005296,2022-01-03 01:00:00,Central,Widget-A,Online,14.0,518.91,0.18,CUST-0497,5957.09
